ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;5
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TUBA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;8
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;4
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;7
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;5
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;4
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;8
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;GUITARRA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CANT;5
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FAGOT;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;4
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;12
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;6
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;VIOLÍN;8
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;2
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;3
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;GUITARRA;8
2022-2023;03;ALICANTE/ALACANT;03065;ELX/ELCHE;03011094;CONSERVATORI PROFESSIONAL DE MÚSICA;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;13
