ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CENTRO;NOM_CENTRO;COD_FAMILIA;NOM_FAMILIA;COD_GRADO;NOM_GRADO;COD_CICLO;NOM_CICLO;COD_CURSO;CURSO;COD_TURNO;NOM_TURNO;NUM_GRUPOS;NUM_ALUMNOS
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;4;MATUTINO;1;29
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;2CFM;SEGUNDO;1;DIURNO;1;2
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;2CFM;SEGUNDO;4;MATUTINO;1;23
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;543064;ANIMACIÓN DE ACTIVIDADES FÍSICAS Y DEPORTIVAS;2CFS;SEGUNDO;1;DIURNO;1;3
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;543064;ANIMACIÓN DE ACTIVIDADES FÍSICAS Y DEPORTIVAS;2CFS;SEGUNDO;4;MATUTINO;1;17
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;A10104;ENSEÑANZA Y ANIMACIÓN SOCIODEPORTIVA;1CFS;PRIMERO;1;DIURNO;1;2
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46017699;CENTRE PRIVAT LOS NARANJOS;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GS;GRADO SUPERIOR;A10104;ENSEÑANZA Y ANIMACIÓN SOCIODEPORTIVA;1CFS;PRIMERO;4;MATUTINO;1;31
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;1CFM;PRIMERO;-1;OTROS;1;3
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;1CFM;PRIMERO;2;VESPERTINO;2;28
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;1CFM;PRIMERO;4;MATUTINO;1;20
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;2CFM;SEGUNDO;-1;OTROS;1;2
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;2CFM;SEGUNDO;2;VESPERTINO;1;20
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GM;GRADO MEDIO;927103;VIDEO DISC-JOCKEY Y SONIDO;2CFM;SEGUNDO;4;MATUTINO;2;20
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;-1;OTROS;1;8
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;2;VESPERTINO;1;17
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;1CFS;PRIMERO;4;MATUTINO;1;7
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;2CFS;SEGUNDO;-1;OTROS;1;16
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;905104;ANIMACIONES 3D, JUEGOS Y ENTORNOS INTERACTIVOS;2CFS;SEGUNDO;2;VESPERTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;1CFS;PRIMERO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;1CFS;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;1CFS;PRIMERO;2;VESPERTINO;1;15
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;1CFS;PRIMERO;4;MATUTINO;1;11
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;2CFS;SEGUNDO;-1;OTROS;1;23
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;920104;SONIDO PARA AUDIOVISUALES Y ESPECTÁCULOS;2CFS;SEGUNDO;4;MATUTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;924104;ILUMINACIÓN, CAPTACIÓN Y TRATAMIENTO DE IMAGEN;1CFS;PRIMERO;-1;OTROS;1;5
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;924104;ILUMINACIÓN, CAPTACIÓN Y TRATAMIENTO DE IMAGEN;1CFS;PRIMERO;2;VESPERTINO;1;18
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;924104;ILUMINACIÓN, CAPTACIÓN Y TRATAMIENTO DE IMAGEN;1CFS;PRIMERO;4;MATUTINO;1;11
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;924104;ILUMINACIÓN, CAPTACIÓN Y TRATAMIENTO DE IMAGEN;2CFS;SEGUNDO;-1;OTROS;1;32
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;100;IMAGEN Y SONIDO;GS;GRADO SUPERIOR;924104;ILUMINACIÓN, CAPTACIÓN Y TRATAMIENTO DE IMAGEN;2CFS;SEGUNDO;2;VESPERTINO;1;2
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GM;GRADO MEDIO;907103;ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA;1CFM;PRIMERO;-1;OTROS;1;2
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GM;GRADO MEDIO;907103;ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA;1CFM;PRIMERO;1;DIURNO;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GM;GRADO MEDIO;907103;ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA;1CFM;PRIMERO;2;VESPERTINO;3;64
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GM;GRADO MEDIO;907103;ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA;2CFM;SEGUNDO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GM;GRADO MEDIO;907103;ATENCIÓN A PERSONAS EN SITUACIÓN DE DEPENDENCIA;2CFM;SEGUNDO;2;VESPERTINO;2;59
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;548104;EDUCACIÓN INFANTIL (LOE);1CFS;PRIMERO;-1;OTROS;2;4
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;548104;EDUCACIÓN INFANTIL (LOE);1CFS;PRIMERO;2;VESPERTINO;1;23
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;548104;EDUCACIÓN INFANTIL (LOE);1CFS;PRIMERO;4;MATUTINO;2;35
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;548104;EDUCACIÓN INFANTIL (LOE);2CFS;SEGUNDO;-1;OTROS;2;57
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;548104;EDUCACIÓN INFANTIL (LOE);2CFS;SEGUNDO;2;VESPERTINO;1;3
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;922104;ANIMACIÓN SOCIOCULTURAL Y TURÍSTICA;1CFS;PRIMERO;-1;OTROS;1;3
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;922104;ANIMACIÓN SOCIOCULTURAL Y TURÍSTICA;1CFS;PRIMERO;2;VESPERTINO;1;7
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;922104;ANIMACIÓN SOCIOCULTURAL Y TURÍSTICA;1CFS;PRIMERO;4;MATUTINO;1;8
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;922104;ANIMACIÓN SOCIOCULTURAL Y TURÍSTICA;2CFS;SEGUNDO;-1;OTROS;1;26
2019;46;VALENCIA/VALÈNCIA;46131;GANDIA;46022181;IES VELES E VENTS;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;922104;ANIMACIÓN SOCIOCULTURAL Y TURÍSTICA;2CFS;SEGUNDO;4;MATUTINO;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;1CFB;PRIMERO;1;DIURNO;1;19
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;FPB;FP BÁSICA;96210A;SERVICIOS ADMINISTRATIVOS;2CFB;SEGUNDO;1;DIURNO;1;11
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);1CFM;PRIMERO;1;DIURNO;1;31
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;GM;GRADO MEDIO;472103;GESTIÓN ADMINISTRATIVA (LOE);2CFM;SEGUNDO;1;DIURNO;1;27
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);1CFS;PRIMERO;1;DIURNO;1;32
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);2CFS;SEGUNDO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;001;ADMINISTRACIÓN Y GESTIÓN;GS;GRADO SUPERIOR;441104;ADMINISTRACIÓN Y FINANZAS (LOE);2CFS;SEGUNDO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;1CFB;PRIMERO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;1CFB;PRIMERO;1;DIURNO;1;17
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;FPB;FP BÁSICA;95610A;ELECTRICIDAD Y ELECTRÓNICA;2CFB;SEGUNDO;1;DIURNO;1;10
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;705103;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS;1CFM;PRIMERO;-1;OTROS;2;8
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;705103;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS;1CFM;PRIMERO;1;DIURNO;2;46
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;705103;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS;2CFM;SEGUNDO;-1;OTROS;2;7
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;705103;INSTALACIONES ELÉCTRICAS Y AUTOMÁTICAS;2CFM;SEGUNDO;1;DIURNO;2;47
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;830103;INSTALACIONES DE TELECOMUNICACIONES;1CFM;PRIMERO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;830103;INSTALACIONES DE TELECOMUNICACIONES;1CFM;PRIMERO;1;DIURNO;1;28
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;830103;INSTALACIONES DE TELECOMUNICACIONES;2CFM;SEGUNDO;-1;OTROS;1;3
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GM;GRADO MEDIO;830103;INSTALACIONES DE TELECOMUNICACIONES;2CFM;SEGUNDO;1;DIURNO;1;24
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;859104;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS;1CFS;PRIMERO;1;DIURNO;1;27
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;859104;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS;2CFS;SEGUNDO;-1;OTROS;1;4
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;859104;SISTEMAS ELECTROTÉCNICOS Y AUTOMATIZADOS;2CFS;SEGUNDO;1;DIURNO;1;25
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;892104;SISTEMAS DE TELECOMUNICACIONES E INFORMÁTICOS (LOE);1CFS;PRIMERO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;892104;SISTEMAS DE TELECOMUNICACIONES E INFORMÁTICOS (LOE);2CFS;SEGUNDO;-1;OTROS;1;9
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;892104;SISTEMAS DE TELECOMUNICACIONES E INFORMÁTICOS (LOE);2CFS;SEGUNDO;1;DIURNO;1;21
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;908104;AUTOMATIZACIÓN Y ROBÓTICA INDUSTRIAL;1CFS;PRIMERO;1;DIURNO;2;30
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;908104;AUTOMATIZACIÓN Y ROBÓTICA INDUSTRIAL;2CFS;SEGUNDO;-1;OTROS;1;3
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;031;ELECTRICIDAD Y ELECTRÓNICA;GS;GRADO SUPERIOR;908104;AUTOMATIZACIÓN Y ROBÓTICA INDUSTRIAL;2CFS;SEGUNDO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;550104;INTEGRACIÓN SOCIAL (LOE);1CFS;PRIMERO;1;DIURNO;1;32
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;550104;INTEGRACIÓN SOCIAL (LOE);2CFS;SEGUNDO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;143;SERVICIOS SOCIOCULTURALES Y A LA COMUNIDAD;GS;GRADO SUPERIOR;550104;INTEGRACIÓN SOCIAL (LOE);2CFS;SEGUNDO;1;DIURNO;1;23
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;190;INFORMÁTICA Y COMUNICACIONES;FPB;FP BÁSICA;95810A;INFORMÁTICA Y COMUNICACIONES;1CFB;PRIMERO;1;DIURNO;1;18
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;190;INFORMÁTICA Y COMUNICACIONES;FPB;FP BÁSICA;95810A;INFORMÁTICA Y COMUNICACIONES;2CFB;SEGUNDO;1;DIURNO;1;17
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;FPB;FP BÁSICA;95910A;MANTENIMIENTO DE VEHÍCULOS;1CFB;PRIMERO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;FPB;FP BÁSICA;95910A;MANTENIMIENTO DE VEHÍCULOS;1CFB;PRIMERO;1;DIURNO;1;14
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;FPB;FP BÁSICA;95910A;MANTENIMIENTO DE VEHÍCULOS;2CFB;SEGUNDO;1;DIURNO;1;13
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;049103;CARROCERÍA (LOE);1CFM;PRIMERO;1;DIURNO;1;27
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;049103;CARROCERÍA (LOE);2CFM;SEGUNDO;-1;OTROS;1;2
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;049103;CARROCERÍA (LOE);2CFM;SEGUNDO;1;DIURNO;1;24
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);1CFM;PRIMERO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);2CFM;SEGUNDO;-1;OTROS;1;7
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GM;GRADO MEDIO;839103;ELECTROMECÁNICA DE VEHÍCULOS AUTOMÓVILES (LOE);2CFM;SEGUNDO;1;DIURNO;1;24
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GS;GRADO SUPERIOR;032104;AUTOMOCIÓN (LOE);1CFS;PRIMERO;-1;OTROS;1;1
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GS;GRADO SUPERIOR;032104;AUTOMOCIÓN (LOE);1CFS;PRIMERO;1;DIURNO;1;32
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GS;GRADO SUPERIOR;032104;AUTOMOCIÓN (LOE);2CFS;SEGUNDO;-1;OTROS;1;2
2019;46;VALENCIA/VALÈNCIA;46135;GODELLA;46004395;CENTRE PRIVAT LUIS AMIGÓ;192;TRANSPORTE Y MANTENIMIENTO DE VEHÍCULOS;GS;GRADO SUPERIOR;032104;AUTOMOCIÓN (LOE);2CFS;SEGUNDO;1;DIURNO;1;29
2019;46;VALENCIA/VALÈNCIA;46139;GUADASSUAR;46022142;IES DE GUADASSUAR;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;1CFM;PRIMERO;1;DIURNO;1;30
2019;46;VALENCIA/VALÈNCIA;46139;GUADASSUAR;46022142;IES DE GUADASSUAR;141;ACTIVIDADES FÍSICAS Y DEPORTIVAS;GM;GRADO MEDIO;557063;CONDUCCIÓN ACTIVIDADES FÍSICO-DEPORTIVAS EN EL MEDIO NATURAL;2CFM;SEGUNDO;1;DIURNO;1;10
