ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;NUM_ALUMNOS
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;1;VALENCIANO;3;74
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;C2;NIVEL AVANZADO;2;VALENCIANO;2;15
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;2;7
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ESPAÑOL COMO LENGUA EXTRANJERA;1;8
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;2;17
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;2;26
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;1;3
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;1;3
2019;46018394;46;VALENCIA/VALÈNCIA;46131;GANDIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;7;42
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;ALEMÁN;5;78
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;FRANCÉS;6;109
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;INGLÉS;9;287
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;ITALIANO;3;66
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;2;52
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;ALEMÁN;3;40
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;FRANCÉS;4;54
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;INGLÉS;7;163
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;ITALIANO;2;43
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;36
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;18
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;FRANCÉS;3;60
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;INGLÉS;12;340
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;ITALIANO;3;52
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;2;77
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;24
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;46
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;INGLÉS;7;197
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;2;45
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;28
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;22
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;INGLÉS;7;203
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;ITALIANO;3;39
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;2;54
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;29
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;25
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;FRANCÉS;2;28
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;INGLÉS;6;164
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;ITALIANO;1;24
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;2;29
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;ALEMÁN;1;19
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;FRANCÉS;2;17
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;INGLÉS;8;185
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;ITALIANO;1;29
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;1;VALENCIANO;2;28
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C1;NIVEL AVANZADO;2;INGLÉS;1;20
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;1;INGLÉS;1;28
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;1;VALENCIANO;3;77
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;C2;NIVEL AVANZADO;2;VALENCIANO;1;13
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;2;12
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;4;53
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;2;16
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ALEMÁN;3;17
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;1;6
2019;46020546;46;VALENCIA/VALÈNCIA;46102;QUART DE POBLET;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;8;93
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ALEMÁN;5;41
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ESPAÑOL COMO LENGUA EXTRANJERA;2;56
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;FRANCÉS;3;75
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;INGLÉS;6;202
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;ITALIANO;4;56
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;THAT'S ENGLISH;1;16
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;1;VALENCIANO;1;26
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ALEMÁN;3;31
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ESPAÑOL COMO LENGUA EXTRANJERA;2;48
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;FRANCÉS;3;35
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;INGLÉS;6;118
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;ITALIANO;2;28
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;A2;NIVEL BÁSICO;2;THAT'S ENGLISH;1;14
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;23
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;36
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;FRANCÉS;3;38
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;INGLÉS;10;280
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;ITALIANO;2;30
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;25
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;1;VALENCIANO;1;18
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;27
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;INGLÉS;8;152
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B1;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;11
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;11
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ESPAÑOL COMO LENGUA EXTRANJERA;1;24
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;FRANCÉS;2;19
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;INGLÉS;9;212
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;ITALIANO;1;10
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;THAT'S ENGLISH;1;18
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;31
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;7
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;FRANCÉS;2;22
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;INGLÉS;9;185
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;ITALIANO;1;4
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;B2;NIVEL INTERMEDIO;2;THAT'S ENGLISH;1;8
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;FRANCÉS;1;9
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;INGLÉS;10;223
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;ITALIANO;1;23
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;1;VALENCIANO;2;32
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C1;NIVEL AVANZADO;2;INGLÉS;1;19
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;1;FRANCÉS;1;11
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;1;INGLÉS;3;49
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;1;VALENCIANO;2;52
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;2;INGLÉS;1;9
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;C2;NIVEL AVANZADO;2;VALENCIANO;1;15
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;7;65
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ITALIANO;1;3
2019;46020558;46;VALENCIA/VALÈNCIA;46220;SAGUNT/SAGUNTO;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;FRANCÉS;3;15
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;ALEMÁN;1;4
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;FRANCÉS;2;23
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;INGLÉS;5;56
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;1;VALENCIANO;2;33
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;ALEMÁN;1;10
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;FRANCÉS;2;12
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;A2;NIVEL BÁSICO;2;INGLÉS;5;71
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;4
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;10
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;1;INGLÉS;7;119
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;5
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;10
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B1;NIVEL INTERMEDIO;2;INGLÉS;7;85
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;4
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;INGLÉS;5;85
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;1;VALENCIANO;2;20
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;B2;NIVEL INTERMEDIO;2;INGLÉS;4;64
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;1;INGLÉS;4;47
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;1;VALENCIANO;1;20
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C1;NIVEL AVANZADO;2;INGLÉS;2;7
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C2;NIVEL AVANZADO;1;VALENCIANO;1;22
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;C2;NIVEL AVANZADO;2;VALENCIANO;1;4
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;3;25
2019;46024217;46;VALENCIA/VALÈNCIA;46249;UTIEL;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;VALENCIANO;1;7
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ALEMÁN;3;80
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;FRANCÉS;6;160
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;INGLÉS;10;342
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;ITALIANO;2;69
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;1;VALENCIANO;1;35
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ALEMÁN;1;21
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;FRANCÉS;4;61
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;INGLÉS;7;238
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;A2;NIVEL BÁSICO;2;ITALIANO;3;23
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;1;12
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;42
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;INGLÉS;13;373
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;1;ITALIANO;2;40
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;5
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;32
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B1;NIVEL INTERMEDIO;2;INGLÉS;10;253
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;22
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;INGLÉS;6;184
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;ITALIANO;1;12
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;1;VALENCIANO;1;32
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;INGLÉS;6;153
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;B2;NIVEL INTERMEDIO;2;ITALIANO;1;13
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;INGLÉS;6;134
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;1;VALENCIANO;1;15
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C1;NIVEL AVANZADO;2;INGLÉS;2;23
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;INGLÉS;1;27
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;C2;NIVEL AVANZADO;1;VALENCIANO;1;29
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;7
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;2;8
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;6;62
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;3;45
2019;46027127;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;ITALIANO;1;12
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;ALEMÁN;3;55
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;FRANCÉS;4;59
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;1;INGLÉS;5;138
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;ALEMÁN;2;27
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;FRANCÉS;3;41
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;A2;NIVEL BÁSICO;2;INGLÉS;5;131
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;15
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;FRANCÉS;1;28
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;1;INGLÉS;10;249
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;ALEMÁN;2;25
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;FRANCÉS;2;30
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B1;NIVEL INTERMEDIO;2;INGLÉS;10;197
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;ALEMÁN;1;7
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;FRANCÉS;1;9
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;1;INGLÉS;9;180
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;ALEMÁN;1;8
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;FRANCÉS;1;16
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;B2;NIVEL INTERMEDIO;2;INGLÉS;8;197
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;1;INGLÉS;7;121
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;1;VALENCIANO;3;50
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C1;NIVEL AVANZADO;2;INGLÉS;2;23
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;1;INGLÉS;1;26
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;1;VALENCIANO;1;7
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;C2;NIVEL AVANZADO;2;VALENCIANO;4;59
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;ALEMÁN;1;6
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;FRANCÉS;1;4
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO A;SIN DEFINIR;A;INGLÉS;9;89
2019;46028661;46;VALENCIA/VALÈNCIA;46145;XÀTIVA;COMPLEMENTARIO TIPO B;SIN DEFINIR;B;INGLÉS;4;39
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;ALEMÁN;2;40
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;FRANCÉS;4;66
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;1;INGLÉS;4;98
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;ALEMÁN;2;17
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;FRANCÉS;2;23
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;A2;NIVEL BÁSICO;2;INGLÉS;5;160
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;ALEMÁN;2;19
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;FRANCÉS;2;26
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;1;INGLÉS;8;224
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;ALEMÁN;1;10
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;FRANCÉS;1;23
2019;46031313;46;VALENCIA/VALÈNCIA;46147;LLÍRIA;B1;NIVEL INTERMEDIO;2;INGLÉS;7;151
