CURSO_ACAD;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_FPA;NOM_FPA;COD_PROGRAMA;DESC_PROGRAMA;COD_NIVEL;DESC_NIVEL;COD_TURNO;DESC_TURNO;NUM_GRUPOS;NUM_ALUMNOS
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE095;FRANCÉS A1;1;DIURNO;1;3
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE096;FRANCÉS A2;-1;OTROS;1;8
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;1;DIURNO;2;18
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;-1;OTROS;1;15
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;1;DIURNO;1;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE111;EDUCACIÓN MEDIOAMBIENTAL;-1;OTROS;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PE000;APARTADO E;PE111;EDUCACIÓN MEDIOAMBIENTAL;1;DIURNO;1;6
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ316;BAILE Y DANZA - 2H;1;DIURNO;1;5
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ320;CREACIÓN Y EXPRESIÓN LITERARIA - 2H;1;DIURNO;1;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ328;COEDUCACIÓN: EDUCACIÓN EMOCIONAL Y AFECTIVOSEXUAL - 2H;-1;OTROS;5;39
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ328;COEDUCACIÓN: EDUCACIÓN EMOCIONAL Y AFECTIVOSEXUAL - 2H;1;DIURNO;1;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ329;TIEMPO LIBRE ACTIVO Y PARTICIPATIVO - 2H;-1;OTROS;2;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ338;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;1;DIURNO;1;17
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ361;TEATRO - 3H;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12040;CASTELLÓ DE LA PLANA/CASTELLÓN DE LA PLANA;12005881;CENTRE PÚBLIC FPA VICTORIA KENT;PJ000;APARTADO J;PJ361;TEATRO - 3H;1;DIURNO;1;11
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;A0010;CICLO I;A0014;NIVEL 3;1;DIURNO;1;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;A0010;CICLO I;A0014;NIVEL 3;2;VESPERTINO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PC000;APARTADO C;PC121;CERT. CONOCIMIENTOS VALENCIANO - B1 ORAL;1;DIURNO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PC000;APARTADO C;PC121;CERT. CONOCIMIENTOS VALENCIANO - B1 ORAL;2;VESPERTINO;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PE000;APARTADO E;PE106;COMPETENCIA DIGITAL - NIVEL 3;2;VESPERTINO;1;3
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PJ000;APARTADO J;PJ319;COMUNICACIÓN DIGITAL: BLOGS, WEBS, REDES SOCIALES, ETC. - 2H;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PJ000;APARTADO J;PJ319;COMUNICACIÓN DIGITAL: BLOGS, WEBS, REDES SOCIALES, ETC. - 2H;1;DIURNO;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PJ000;APARTADO J;PJ338;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12079;MONTANEJOS;12004862;CENTRO PÚBLICO FPA ALTO MIJARES;PJ000;APARTADO J;PJ338;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;2;VESPERTINO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;A0020;CICLO II;A0024;GES 2;1;DIURNO;1;5
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;1;DIURNO;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;1;DIURNO;1;8
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;1;DIURNO;1;11
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;2;VESPERTINO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PE000;APARTADO E;PE092;INGLÉS A1;1;DIURNO;1;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PE000;APARTADO E;PE093;INGLÉS A2;1;DIURNO;1;6
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PE000;APARTADO E;PE095;FRANCÉS A1;1;DIURNO;1;3
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;1;DIURNO;1;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;1;DIURNO;1;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PJ000;APARTADO J;PJ313;APLICACIONES Y HERRAMIENTAS INFORMÁTICAS - 2H;1;DIURNO;1;9
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PJ000;APARTADO J;PJ314;ARTESANÍA Y MANUALIDADES - 2H;1;DIURNO;1;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PJ000;APARTADO J;PJ318;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;1;DIURNO;1;9
2019-2020;12;CASTELLÓN/CASTELLÓ;12080;MORELLA;12004874;CENTRE PÚBLIC FPA E.C.ELS PORTS;PJ000;APARTADO J;PJ329;TIEMPO LIBRE ACTIVO Y PARTICIPATIVO - 2H;1;DIURNO;1;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;A0010;CICLO I;A0012;NIVEL 2;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;A0010;CICLO I;A0012;NIVEL 2;2;VESPERTINO;3;48
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;A0020;CICLO II;A0022;GES 1;2;VESPERTINO;2;49
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;2;42
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PB000;APARTADO B;PB091;PREPARACIÓN PRUEBA ACCESO CFGM;4;MATUTINO;1;10
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PB000;APARTADO B;PB092;PREPARACIÓN PRUEBA ACCESO CFGS (COMUNES);2;VESPERTINO;1;14
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;2;VESPERTINO;1;40
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;-1;OTROS;1;3
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;1;DIURNO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;3;58
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;4;MATUTINO;1;47
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;2;VESPERTINO;3;27
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;4;MATUTINO;1;25
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE066;CASTELLANO LE - A1 INTERMEDIO;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE066;CASTELLANO LE - A1 INTERMEDIO;1;DIURNO;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE066;CASTELLANO LE - A1 INTERMEDIO;4;MATUTINO;1;39
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE067;CASTELLANO LE - A2 INTERMEDIO;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE067;CASTELLANO LE - A2 INTERMEDIO;1;DIURNO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE067;CASTELLANO LE - A2 INTERMEDIO;4;MATUTINO;2;54
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE068;CASTELLANO LE - B1 INTERMEDIO;2;VESPERTINO;1;17
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE092;INGLÉS A1;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE092;INGLÉS A1;1;DIURNO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;2;30
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE092;INGLÉS A1;4;MATUTINO;3;60
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;23
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE093;INGLÉS A2;4;MATUTINO;1;22
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);1;DIURNO;2;4
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;2;42
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);4;MATUTINO;1;18
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;-1;OTROS;1;2
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;2;VESPERTINO;1;14
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;4;MATUTINO;1;14
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ316;BAILE Y DANZA - 2H;4;MATUTINO;1;44
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ327;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;-1;OTROS;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ327;EXPRESIÓN ARTÍSTICA Y PLÁSTICA - 2H;2;VESPERTINO;1;9
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ338;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 3H;4;MATUTINO;1;13
2019-2020;12;CASTELLÓN/CASTELLÓ;12084;ONDA;12004886;CENTRE PÚBLIC FPA L'ALADERN;PJ000;APARTADO J;PJ342;BAILE Y DANZA - 3H;2;VESPERTINO;2;44
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0010;CICLO I;A0011;NIVEL 1;2;VESPERTINO;1;15
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0010;CICLO I;A0012;NIVEL 2;2;VESPERTINO;3;105
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0010;CICLO I;A0014;NIVEL 3;2;VESPERTINO;2;45
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0022;GES 1;1;DIURNO;2;22
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0022;GES 1;2;VESPERTINO;5;27
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0022;GES 1;3;NOCTURNO;2;8
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0022;GES 1;4;MATUTINO;1;7
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0024;GES 2;1;DIURNO;2;14
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;3;8
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;A0020;CICLO II;A0024;GES 2;3;NOCTURNO;2;12
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PB000;APARTADO B;PB092;PREPARACIÓN PRUEBA ACCESO CFGS (COMUNES);2;VESPERTINO;1;15
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC113;CERT. CONOCIMIENTOS VALENCIANO - A1;1;DIURNO;1;1
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC113;CERT. CONOCIMIENTOS VALENCIANO - A1;2;VESPERTINO;2;19
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;2;VESPERTINO;2;41
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;1;DIURNO;2;5
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;3;40
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;4;MATUTINO;1;7
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;2;VESPERTINO;1;26
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PC000;APARTADO C;PC128;CURSOS ESPECÍFICOS DE CULTURA Y PATRIMONIO VALENCIANO;2;VESPERTINO;2;106
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;3;70
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;2;23
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;3;40
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;2;VESPERTINO;2;34
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;2;VESPERTINO;1;15
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE111;EDUCACIÓN MEDIOAMBIENTAL;2;VESPERTINO;2;21
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;2;VESPERTINO;3;24
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE113;CASTELLANO LE - A2 MÍNIMO;1;DIURNO;1;6
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PE000;APARTADO E;PE113;CASTELLANO LE - A2 MÍNIMO;2;VESPERTINO;3;40
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PG000;APARTADO G;PG003;COMPETENCIAS CLAVE - NIVEL 3;2;VESPERTINO;1;12
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PJ000;APARTADO J;PJ312;ACTIVIDADES FÍSICAS Y DEPORTIVAS - 2H;2;VESPERTINO;1;7
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PJ000;APARTADO J;PJ314;ARTESANÍA Y MANUALIDADES - 2H;2;VESPERTINO;2;32
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PJ000;APARTADO J;PJ316;BAILE Y DANZA - 2H;2;VESPERTINO;3;51
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PJ000;APARTADO J;PJ321;COCINA Y GASTRONOMÍA - 2H;2;VESPERTINO;1;5
2019-2020;12;CASTELLÓN/CASTELLÓ;12104;SEGORBE;12004898;CENTRO PÚBLICO FPA E.C.DE L'ALT PALÀNCIA;PJ000;APARTADO J;PJ335;SALUD, BIENESTAR Y ENVEJECIMIENTO ACTIVO - 2H;2;VESPERTINO;9;111
2019-2020;12;CASTELLÓN/CASTELLÓ;12106;SONEJA;12006494;CENTRO FPA MUNICIPAL DE SONEJA;A0010;CICLO I;A0011;NIVEL 1;-1;OTROS;1;3
2019-2020;12;CASTELLÓN/CASTELLÓ;12106;SONEJA;12006494;CENTRO FPA MUNICIPAL DE SONEJA;A0010;CICLO I;A0012;NIVEL 2;-1;OTROS;1;10
