WKT,id,universidad,nomuniversidad_c,nomuniversidad_v,centro,nomcentro_c,nomcentro_v,campus,nomcampus_c,nomcampus_v,posicion_x,posicion_y,grado,nomgrado_c,nomgrado_v,area,descarea_c,descarea_v,codprovincia_orig,codprovincia,codmunicipio_orig,codmunicipio,municipio,provincia,municipio_c,municipio_v,presencialidad_c,presencialidad_v,url_grado,url_grado_v,naturaleza_c,doblegrado_c,naturaleza_v,doblegrado_v,nomespecialidad_c,nomespecialidad_v,nomitinerario_c,nomitinerario_v,tipo,nomtipo_c,nomtipo_v
"POINT (702136 4239066)","610","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Campus Elche,Campus Elx,"702136","4239066","4312376",Máster Universitario en Rendimiento Deportivo y Salud por la UMH,Màster Universitari en Rendiment Esportiu i Salut per la UMH,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.umh.es/contenido/Estudios/:tit_m_154_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_m_154_CSig/datos_val.html,Pública,No,Pública,No,,,,,MU,Universitario,Universitari
"POINT (702136 4239066)","611","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Campus Elche,Campus Elx,"702136","4239066","4312543",Máster Universitario en Terapia Psicológica con Niños y Adolescentes por la UMH,Màster Universitari en Teràpia Psicològica amb Xiquets i Adolescents per la UMH,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Varias modalidades,Diverses modalitats,"https://www.umh.es/contenido/Estudios/:tit_m_152_CSig/datos_es.html ; https://www.umh.es/contenido/Estudios/:tit_m_152_S_CSig/datos_es.html","https://www.umh.es/contenido/Estudios/:tit_m_152_CSig/datos_val.html ; https://www.umh.es/contenido/Estudios/:tit_m_152_S_CSig/datos_val.html",Pública,No,Pública,No,,,,,MU,Universitario,Universitari
"POINT (702136 4239066)","612","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Elche,Elx,"702136","4239066","2501613",Grado en Psicología por la Universidad Miguel Hernández de Elche,Grau en Psicologia per la Universitat Miguel Hernández d'Elx,"3",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.umh.es/contenido/Estudios/:tit_g_124_C1_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_g_124_C1_CSig/datos_val.html,Pública,No,Pública,No,,,,,GU,Universitario,Universitari
"POINT (702136 4239066)","613","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Elche,Elx,"702136","4239066","2501610",Grado en Ciencias de la Actividad Física y del Deporte (Elche) por la Universidad Miguel Hernández de Elche,Grau en Ciències de l'Activitat Física i l'Esport (Elx) per la Universitat Miguel Hernández d'Elx,"3",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.umh.es/contenido/Estudios/:tit_g_125_C1_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_g_125_C1_CSig/datos_val.html,Pública,No,Pública,No,,,,,GU,Universitario,Universitari
"POINT (702136 4239066)","614","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Campus Elche,Campus Elx,"702136","4239066","4314629",Máster Universitario en Gerontología y Salud por la UMH,Màster Universitari en Gerontologia i Salut per la UMH,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio semipresencial,Estudi semipresencial,https://www.umh.es/contenido/Estudios/:tit_m_237_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_m_237_CSig/datos_val.html,Pública,No,Pública,No,,,,,MU,Universitario,Universitari
"POINT (702136 4239066)","615","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023217",Facultad de Ciencias Sociosanitarias,Facultat de Ciències Sociosanitàries,"05502",Campus Elche,Campus Elx,"702136","4239066","4310441","Máster Universitario en Gestión de Recursos Humanos, Trabajo y Organizaciones por la UMH","Màster Universitari en Gestió de Recursos Humans, Treball i Organitzacions per la UMH","3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio semipresencial,Estudi semipresencial,https://www.umh.es/contenido/Estudios/:tit_m_202_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_m_202_CSig/datos_val.html,Pública,No,Pública,No,,,,,MU,Universitario,Universitari
"POINT (702136 4239066)","616","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03023321",Instituto Centro de Investigación Operativa,"Centre docent
Institut Centre d'Investigació Operativa","05502",Campus Elche,Campus Elx,"702136","4239066","4317633",Máster Universitario en Estadística Computacional y Ciencia de Datos para la Toma de Decisiones  por la UMH,Màster Universitari en Estadística Computacional i Ciència de Dades per a la Presa de Decisions per la UMH,"2",Ciencias,Ciències,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.umh.es/contenido/Estudios/:tit_m_277_CSig/datos_es.html,https://www.umh.es/contenido/Estudios/:tit_m_277_CSig/datos_val.html,Pública,No,Pública,No,,,,,MU,Universitario,Universitari
"POINT (719560 4246641)","617","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03060135",Instituto Mediterráneo de Estudios de Protocolo,Institut Mediterrani d'Estudis de Protocol,"05514",IMEP (Centro Adscrito),IMEP (Centre Adscrit),"719560","4246641","4313998","Máster Universitario en Organización de Eventos, Protocolo y Relaciones Institucionales, Centro Adscrito Instituto Mediterráneo de Estudios de Protocolo por la UMH","Màster oficial en Organització d¿Esdeveniments, Protocol i Relacions Institucionals per la UMH","3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"03","03","014","014",Alacant/Alicante,Alacant/Alicante,Alicante,Alacant,Estudio presencial,Estudi presencial,https://www.protocoloimep.com/titulacion/master-oficial-en-organizacion-de-eventos-protocolo-y-relaciones-institucionales/,https://www.protocoloimep.com/ca/titulacion/master-oficial-organitzacio-esdeveniments-protocol-relacions-institucionals/,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (719560 4246641)","618","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"03060135",Instituto Mediterráneo de Estudios de Protocolo,Institut Mediterrani d'Estudis de Protocol,"05514",Campus del Instituto Mediterráneo de Estudios de Protocolo,Campus de l'Institut Mediterrani d'Estudis de Protocol,"719560","4246641","2502632","Grado en Organización de Eventos, Protocolo y Relaciones Institucionales por la Universidad Miguel Hernández de Elche","Grau en Organització d'Esdeviments, Protocol i Relacions Institucionals per la Universitat Miguel Hernández d'Elx","4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.protocoloimep.com/app/files_mf/1611657836Dossier_GRD_IMEP_2122_LARGO.pdf,https://www.protocoloimep.com/ca/titulacion/grau-oficial-organitzacio-esdeveniments-protocol-relacions-institucionals/,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","619","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",ESIC (Centro Adscrito),ESIC (Centre Adscrit),"727856","4372899","4315869","Máster Universitario en Marketing y Gestión Digital, Centro Adscrito Escuela Superior de Gestión Comercial y Marketing (ESIC - Valencia) por la UMH",Màster Universitari en Màrqueting i Gestió Digital per la UMH,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","021","021",Aldaia,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/master-y-postgrado/master-universitario-en-marketing-y-gestion-digital-mmgd#valencia,https://www.esic.edu/master-y-postgrado/master-universitario-en-marketing-y-gestion-digital-mmgd#valencia,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (727856 4372899)","620","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",Campus del centro 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',Campus del centre 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',"727856","4372899","2502986",Grado en Negocios Internacionales (International Business) por la Universidad Miguel Hernández de Elche,Grau en Negocis Internacionals (International Business) per la Universitat Miguel Hernández d'Elx,"4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/grados/grado-en-negocios-internacionales-international-business#valencia,https://www.esic.edu/grados/grado-en-negocios-internacionales-international-business#valencia,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","621","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",Campus del centro 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',Campus del centre 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',"727856","4372899","2501615",Grado en Comunicación y Relaciones Públicas por la Universidad Miguel Hernández de Elche,Grau en Comunicació i Relacions Públiques per la Universitat Miguel Hernández d'Elx,"4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/grados/grado-en-comunicacion-y-relaciones-publicas#valencia,https://www.esic.edu/grados/grado-en-comunicacion-y-relaciones-publicas#valencia,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","622","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",Campus del centro 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',Campus del centre 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',"727856","4372899","2502178",Grado en Administración y Dirección de Empresas por la Universidad Miguel Hernández de Elche,Grau en Administració i Direcció d'Empreses per la Universitat Miguel Hernández d'Elx,"4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.umh.es/contenido/Estudios/:tit_g_146_R1_CSig/datos_es.html,https://www.esic.edu/grados/grado-en-administracion-y-direccion-de-empresas#valencia,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","623","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",Campus del centro 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',Campus del centre 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',"727856","4372899","2503963",Grado en Dirección de Empresas en el Ámbito Digital por la Universidad Miguel Hernández de Elche,Grau en Direcció d'Empreses en el Ámbit Digital per la Universitat Miguel Hernández d'Elx,"4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/grados/grado-en-digital-business#valencia,https://www.esic.edu/grados/grado-en-digital-business#valencia,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","624","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",Campus del centro 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',Campus del centre 'Escuela Superior de Gestión Comercial y Marketing (ESIC-VALENCIA)',"727856","4372899","2502626",Grado en Gestión Comercial y Marketing por la Universidad Miguel Hernández de Elche,Grau en Gestió Comercial i Màrqueting per la Universitat Miguel Hernández d'Elx,"4",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","250","250",València,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/grados/grado-en-gestion-comercial-y-marketing#valencia,https://www.esic.edu/grados/grado-en-gestion-comercial-y-marketing#valencia,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (727856 4372899)","625","055",Universidad Miguel Hernández de Elche,Universidad Miguel Hernández de Elche,"46035070",Escuela Superior de Gestión Comercial y Marketing (ESIC-Valencia),Escola Superior de Gestió Comercial i Marketing (ESIC-València),"05512",ESIC (Centro Adscrito),ESIC (Centre Adscrit),"727856","4372899","4313013","Máster Universitario en Dirección de Personas y Desarrollo Organizativo,  Centro Adscrito Escuela Superior de Gestión Comercial y Marketing  (ESIC - Valencia) por la UMH",Màster Universitari en Direcció de Persones i Desenvolupament Organitzatiu per la UMH,"3",Ciencias Sociales y Jurídicas,Ciències Socials i Jurídiques,"46","46","021","021",Aldaia,València/Valencia,València,València,Estudio presencial,Estudi presencial,https://www.esic.edu/master-y-postgrado/master-universitario-en-direccion-de-personas-y-desarrollo-organizativo-mdpo-valencia,https://www.esic.edu/master-y-postgrado/master-universitario-en-direccion-de-personas-y-desarrollo-organizativo-mdpo-valencia,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
"POINT (701126 4237168)","626","067",Universidad Cardenal Herrera-CEU  ,Universidad Cardenal Herrera-CEU  ,"03023151",Facultad de Ciencias de la Salud-Centro de Elche,Facultat de Ciències de la Salut-Centre d'Elx,"06702",Elche,Elx,"701126","4237168","2500531",Grado en en Enfermería por la UCH-CEU,Grau en Infermeria per la UCH-CEU,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.uchceu.es/,https://www.uchceu.es/va/estudis/grau,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (701126 4237168)","627","067",Universidad Cardenal Herrera-CEU  ,Universidad Cardenal Herrera-CEU  ,"03023151",Facultad de Ciencias de la Salud-Centro de Elche,Facultat de Ciències de la Salut-Centre d'Elx,"06702",Elche,Elx,"701126","4237168","2500533",Grado en en Fisioterapia por la UCH-CEU,Grau en Fisioteràpia per la UCH-CEU,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.uchceu.es/,https://www.uchceu.es/va/estudis/grau,Privada,No,Privada,No,,,,,GU,Universitario,Universitari
"POINT (701126 4237168)","628","067",Universidad Cardenal Herrera-CEU  ,Universidad Cardenal Herrera-CEU  ,"03023151",Facultad de Ciencias de la Salud-Centro de Elche,Facultat de Ciències de la Salut-Centre d'Elx,"06702",Elche,Elx,"701126","4237168","7000756",Doble Grado Fisioterapia y Enfermería por la UCH-CEU,Doble Grau en Fisioteràpia + Infermeria per la UCH-CEU,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.uchceu.es/,https://www.uchceu.es/va/estudis/grau,Privada,Sí,Privada,Sí,,,,,GU,Universitario,Universitari
"POINT (701126 4237168)","629","067",Universidad Cardenal Herrera-CEU  ,Universidad Cardenal Herrera-CEU  ,"03023151",Facultad de Ciencias de la Salud-Centro de Elche,Facultat de Ciències de la Salut,"06702",Elche,Elx,"701126","4237168","4317417",Máster Universitario en Técnicas Osteopáticas del Aparato Locomotor por la UCH-CEU,Màster Universitari en Tècniques Osteopàtiques de l'Aparell Locomoto per la UCH-CEU,"5",Ciencias de la Salud,Ciències de la Salut,"03","03","065","065",Elx/Elche,Alacant/Alicante,Elche,Elx,Estudio presencial,Estudi presencial,https://www.uchceu.es/estudios/posgrado,https://www.uchceu.es/va/estudis/postgrau,Privada,No,Privada,No,,,,,MU,Universitario,Universitari
